,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6258,6624_01,Earth,False,G/1071/P,TRAPPIST-1e,44.0,False,1175.0,0.0,13.0,642.0,498.0,Oraryn Prickmantes,False
1858,1980_02,Earth,False,G/312/S,TRAPPIST-1e,29.0,False,1434.0,5.0,0.0,0.0,0.0,Man Freevenson,False
1101,1165_04,Europa,True,B/44/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Okulas Waring,True
2859,3088_01,Europa,False,A/25/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Dscha Dishearly,False
7518,8038_02,Europa,True,C/301/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Asellab Gocent,True
3857,4132_01,Earth,True,G/678/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Curtle Norry,False
2507,2693_02,Europa,False,A/22/P,55 Cancri e,36.0,True,11.0,79.0,0.0,210.0,1895.0,Jabbab Geousty,False
6692,7059_01,Earth,True,G/1154/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Jord Steeletters,True
2339,2519_01,Earth,False,F/485/S,TRAPPIST-1e,24.0,False,172.0,775.0,344.0,0.0,0.0,Lyde Whitez,True
7074,7527_01,Earth,False,F/1561/P,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,Elle Flowensley,True
1465,1548_02,Europa,True,B/50/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Stivelte,True
2023,2162_01,Mars,True,F/425/S,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Ral Graie,True
7448,7970_01,Europa,False,C/258/P,55 Cancri e,18.0,False,0.0,3492.0,0.0,506.0,8.0,Genif Wassird,True
5934,6300_01,Mars,True,F/1303/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Risps Pure,True
6964,7396_01,Europa,False,C/271/S,55 Cancri e,28.0,False,6.0,3392.0,3944.0,987.0,0.0,Zibah Queldry,True
6979,7418_01,Mars,False,F/1534/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Apench Ses,True
6139,6477_02,Europa,False,D/196/S,55 Cancri e,17.0,False,0.0,311.0,6.0,4236.0,557.0,Ranan Witeronfus,False
5419,5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,Ves Birte,True
4886,5208_01,Europa,True,C/163/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Unressind,True
4348,4632_01,Europa,True,C/176/S,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Bellus Dightent,True
4114,4392_01,Earth,False,G/714/S,55 Cancri e,13.0,False,38.0,0.0,0.0,733.0,0.0,Regana Steeletters,False
8125,8680_01,Mars,False,F/1786/P,TRAPPIST-1e,44.0,False,,971.0,700.0,0.0,0.0,Scera Sty,False
4081,4358_01,Earth,False,F/818/S,PSO J318.5-22,20.0,False,0.0,272.0,108.0,,230.0,Tonioe Waltonnedy,True
7782,8307_02,Europa,True,A/100/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,True
4334,4621_01,Mars,False,E/289/P,TRAPPIST-1e,28.0,False,0.0,79.0,2003.0,0.0,0.0,Nios Jaflé,True
3714,3995_01,Earth,False,G/655/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ale Casonston,False
7103,7569_02,Mars,False,D/237/P,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,Oate Sune,False
455,0490_01,Earth,True,G/71/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Kirklander,True
2798,3021_02,Earth,False,F/574/S,TRAPPIST-1e,37.0,False,608.0,0.0,6.0,0.0,1637.0,Billey Spencervan,False
5151,5501_01,Earth,False,G/885/S,TRAPPIST-1e,35.0,False,702.0,104.0,5.0,76.0,0.0,Camily Alldson,True
2379,2558_02,Mars,,F/525/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Sups Katte,True
8278,8840_01,Earth,False,F/1716/S,55 Cancri e,50.0,False,0.0,433.0,4.0,0.0,2020.0,Naomin Litthews,False
7532,8054_01,Mars,False,F/1540/S,55 Cancri e,52.0,False,,0.0,262.0,1425.0,571.0,Hex Reste,False
72,0077_01,Mars,False,F/15/P,TRAPPIST-1e,28.0,False,14.0,0.0,1295.0,0.0,0.0,Pon Blité,True
4068,4345_01,Earth,False,G/717/P,TRAPPIST-1e,28.0,False,0.0,1125.0,3.0,562.0,7.0,Lelah Sancockett,False
6759,7133_01,Earth,False,F/1368/S,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,False
3457,3716_01,Earth,False,G/603/P,TRAPPIST-1e,18.0,False,18.0,2.0,1769.0,1.0,2.0,Fredy Batestonley,True
5099,5447_02,Mars,,F/1126/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Poselk Coune,True
4677,4981_03,Earth,False,G/814/S,TRAPPIST-1e,24.0,False,530.0,0.0,0.0,0.0,179.0,Brank Brenney,False
2631,2817_01,,False,F/584/P,TRAPPIST-1e,25.0,False,237.0,0.0,910.0,0.0,12.0,Sealfs Sutty,False
5382,5750_01,Earth,False,E/363/P,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,False
1457,1540_03,Europa,False,C/55/P,TRAPPIST-1e,26.0,False,0.0,170.0,0.0,3718.0,0.0,Bahoton Clumshangs,False
6593,6960_01,Earth,False,G/1135/S,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,Allyn Bonnondry,False
4973,5303_05,Earth,False,G/857/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,False
3301,3547_01,Mars,False,D/112/S,55 Cancri e,21.0,False,1099.0,,1820.0,0.0,0.0,Smarve Canie,False
6224,6583_02,Europa,False,B/254/S,55 Cancri e,53.0,False,0.0,2606.0,0.0,1170.0,0.0,Zinon Asivetfuel,True
2371,2552_01,Earth,False,F/492/S,TRAPPIST-1e,19.0,False,0.0,1124.0,4.0,0.0,0.0,Arlen Vincenton,True
7611,8130_02,Earth,False,G/1308/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Brie Mcbriddley,False
1219,1295_01,Earth,,,TRAPPIST-1e,19.0,False,68.0,0.0,0.0,719.0,0.0,Nica Vaught,False
7204,7697_01,Europa,,B/295/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Naosura Fusimodent,True
7677,8197_01,Earth,False,F/1693/P,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,Ambert Sellentry,False
4124,4401_01,Earth,,G/716/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Tonyan Loverthyo,True
7846,8374_01,Europa,True,,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Gacrab Stubtlarle,True
4324,4607_01,Earth,False,G/751/P,PSO J318.5-22,23.0,False,0.0,138.0,4.0,412.0,220.0,Ronard Hoppers,False
5619,5977_02,Europa,False,B/230/S,55 Cancri e,57.0,False,200.0,9.0,0.0,,24133.0,,False
1705,1811_02,Earth,False,F/347/S,TRAPPIST-1e,,,928.0,20.0,0.0,0.0,0.0,Gerek Georgasey,False
4633,4933_03,Mars,False,F/938/S,TRAPPIST-1e,24.0,False,623.0,0.0,501.0,304.0,776.0,Trion Chité,False
6131,6468_04,Mars,False,D/204/P,TRAPPIST-1e,32.0,True,1179.0,0.0,4.0,0.0,0.0,Unchal Crité,False
3484,3747_03,Europa,,B/118/P,TRAPPIST-1e,53.0,False,0.0,3377.0,0.0,193.0,5563.0,Dsch Brakebarne,False
4471,4754_01,Earth,False,E/307/S,55 Cancri e,30.0,False,25.0,245.0,198.0,2.0,321.0,Lorian Milton,False
82,0090_01,Earth,True,G/15/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Heremy Santry,True
2646,2826_01,Europa,False,C/96/P,55 Cancri e,28.0,False,1581.0,213.0,0.0,18.0,3051.0,Teron Pabler,False
4277,4557_01,Earth,False,E/286/P,TRAPPIST-1e,17.0,False,0.0,656.0,295.0,0.0,35.0,Dwin Mirez,False
6448,6810_02,Mars,False,E/450/S,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,Cruses Knik,True
172,0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,True
4670,4978_01,Earth,False,F/1015/P,TRAPPIST-1e,20.0,False,0.0,358.0,287.0,0.0,,Floyde Hortis,False
4491,4777_01,Earth,True,G/779/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Chary Munozaley,True
8178,8741_01,Europa,True,A/91/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,True
314,0348_02,Mars,,,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,Weet Mane,True
3689,3963_01,Earth,,G/648/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Bradlerson,True
6389,6751_01,Mars,True,F/1290/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Trisp Berle,True
1744,1857_01,Mars,False,D/63/S,55 Cancri e,31.0,False,120.0,0.0,657.0,52.0,0.0,Pios Emone,False
3235,3476_04,Earth,False,G/571/P,TRAPPIST-1e,24.0,False,1.0,467.0,4.0,0.0,341.0,Bonne Burksson,False
3354,3609_01,Europa,False,C/118/P,55 Cancri e,28.0,False,5.0,2052.0,0.0,3340.0,,Grumak Fralledic,False
797,0839_01,Europa,False,B/30/S,TRAPPIST-1e,32.0,False,0.0,179.0,0.0,0.0,5152.0,Grumak Pokerheed,False
3706,3985_01,Earth,False,G/654/P,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,False
1243,1316_02,Europa,False,E/95/S,55 Cancri e,36.0,False,0.0,847.0,,4664.0,89.0,Arion Quelfly,False
862,0925_03,Mars,True,F/191/P,TRAPPIST-1e,41.0,False,0.0,,0.0,0.0,0.0,Almone Kraie,True
6583,6947_01,Europa,True,B/264/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Becruxa Coudered,True
814,0865_02,Europa,True,B/35/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Neutria Sandul,True
539,0571_03,Europa,True,C/21/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Bahoton Ousious,True
7388,7899_02,Earth,False,G/1275/S,TRAPPIST-1e,40.0,False,0.0,0.0,14.0,785.0,10.0,Randa Hinesh,False
6257,6623_01,,True,B/218/P,55 Cancri e,38.0,False,,0.0,0.0,0.0,0.0,Saxinon Geraing,True
5916,6274_01,Mars,True,F/1203/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Brie,True
3195,3441_01,Earth,False,F/647/S,55 Cancri e,15.0,False,350.0,0.0,91.0,198.0,0.0,Ryany Blange,False
7803,8329_01,Earth,True,G/1357/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Ington,False
986,1048_01,Earth,False,F/216/P,TRAPPIST-1e,20.0,False,0.0,537.0,612.0,3.0,0.0,Deany Mcdon,True
7265,7770_01,Earth,False,G/1258/S,TRAPPIST-1e,17.0,False,527.0,124.0,37.0,290.0,30.0,Candyn Oneiles,False
490,0528_01,Europa,False,C/17/P,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,Alasmon Stiven,False
1183,1255_01,Mars,True,F/242/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,,0.0,Shres Potte,True
5885,6236_01,Earth,False,F/1194/S,TRAPPIST-1e,22.0,False,395.0,0.0,0.0,300.0,125.0,Kell Hickson,False
2768,2983_01,Earth,False,E/183/P,TRAPPIST-1e,13.0,False,0.0,0.0,31.0,0.0,810.0,Mamina Monsoney,True
3643,3916_02,Europa,True,D/128/S,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,True
7421,7937_01,Europa,False,D/229/S,TRAPPIST-1e,36.0,False,0.0,9532.0,0.0,2326.0,461.0,Misadr Skessid,False
6930,7351_01,Europa,True,D/221/S,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,Sularon Loring,True
4102,4373_01,Earth,False,F/822/S,PSO J318.5-22,36.0,False,735.0,0.0,2.0,0.0,0.0,Russey Mejiarkerox,False
626,0653_01,Mars,,E/45/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Rionk Paska,True
278,0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True
3601,3868_05,Earth,False,F/731/S,55 Cancri e,16.0,False,0.0,0.0,623.0,40.0,209.0,Darry Braymon,True
5455,5816_01,Earth,False,G/937/P,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,Armene Vines,True
6694,7061_01,Earth,False,G/1156/S,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,Celina Kellson,True
7613,8131_01,Mars,True,F/1557/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Gieses Shbre,True
543,0571_07,Europa,True,C/21/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Isoton Ousious,True
1206,1287_01,Mars,True,F/259/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wilves Pimne,True
5350,5716_01,Earth,False,F/1093/S,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,True
5190,5536_01,Mars,True,F/1062/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Walles Pure,True
891,0957_01,Mars,True,F/201/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Waffs Hapie,True
6947,7372_01,Earth,False,F/1526/P,TRAPPIST-1e,40.0,False,2.0,147.0,0.0,1695.0,1147.0,Leria Gallandez,False
97,0103_03,Earth,True,G/18/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Fanne Mclainez,False
7347,7861_01,Earth,True,G/1265/P,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,Krisa Wheelez,False
749,0788_01,Earth,False,F/166/P,55 Cancri e,16.0,False,797.0,0.0,0.0,0.0,0.0,,False
804,0849_02,Europa,True,B/32/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Tareson Oidederval,True
2637,2821_01,Earth,True,G/458/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Brance Shephendery,True
7711,8226_03,Mars,True,F/1572/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Crunde Mille,True
2477,2658_01,Earth,False,F/549/P,TRAPPIST-1e,21.0,,366.0,1136.0,795.0,132.0,0.0,Craine Gentledges,False
1427,1507_01,Earth,False,F/289/S,TRAPPIST-1e,43.0,False,0.0,0.0,1217.0,2.0,0.0,,True
918,0985_01,Earth,False,E/57/P,55 Cancri e,18.0,False,6.0,0.0,,12.0,704.0,Dory Reyerson,True
3395,3652_01,Earth,True,G/591/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Lina Frandriquez,False
1526,1621_01,Earth,False,F/308/S,55 Cancri e,25.0,False,553.0,0.0,1.0,239.0,8.0,Jeane Dukertyler,True
1995,2133_02,Mars,True,F/416/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Elfs Chrie,True
328,0369_01,Earth,False,G/53/S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,True
31,0028_01,Mars,False,F/8/P,TRAPPIST-1e,43.0,False,1125.0,0.0,136.0,48.0,0.0,Ceros Mare,False
8209,8772_02,Europa,False,,55 Cancri e,53.0,False,0.0,1127.0,0.0,3939.0,,Naosura Motled,False
3193,3439_04,Europa,False,B/130/S,TRAPPIST-1e,39.0,False,0.0,2.0,0.0,909.0,3291.0,Cheddin Modent,False
7790,8318_01,Mars,True,F/1711/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,True
83,0091_01,Earth,True,G/16/S,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,Deanne Yorkland,True
2840,3064_01,Earth,True,G/482/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Spencervan,True
3131,3382_01,Earth,False,F/697/P,PSO J318.5-22,53.0,False,2.0,18.0,705.0,0.0,1.0,Jodia Rossey,False
2790,3012_01,Earth,False,G/475/S,TRAPPIST-1e,66.0,False,1187.0,1.0,,6.0,0.0,Thony Bradlerson,False
4947,5274_01,Earth,False,F/1078/P,TRAPPIST-1e,25.0,False,662.0,34.0,0.0,79.0,148.0,Weney Hineyley,False
4682,4991_01,Earth,False,G/806/P,TRAPPIST-1e,79.0,False,610.0,,0.0,200.0,5.0,Rickie Pentss,False
8302,8862_04,Europa,True,C/329/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alramix Myling,True
6155,6492_01,Earth,True,G/1055/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Bushallert,True
4798,5124_01,Earth,False,F/1044/P,,41.0,False,256.0,109.0,0.0,340.0,0.0,Kimmie Greeves,False
3264,3499_04,Earth,False,G/574/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Allene Mccarveymon,False
1773,1886_01,Earth,False,E/141/S,TRAPPIST-1e,26.0,False,0.0,3.0,176.0,611.0,0.0,Briane Morrows,False
3540,3798_01,Europa,True,E/253/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,True
642,0672_01,Earth,False,G/103/P,TRAPPIST-1e,25.0,False,1.0,0.0,38.0,7.0,740.0,Josey Carreralend,False
6982,7422_01,Earth,False,G/1204/S,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,False
4665,4975_01,Earth,True,G/813/S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Wartyson,True
1470,1555_01,Europa,False,A/18/S,TRAPPIST-1e,45.0,False,0.0,1389.0,0.0,2987.0,0.0,Alcorix Spistory,False
2985,3229_01,Europa,False,B/118/S,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,Aino Chpeng,True
4448,4726_05,Europa,False,C/187/S,TRAPPIST-1e,37.0,False,8.0,21.0,0.0,56.0,2167.0,Arraiam Inghtal,True
1079,1149_01,Earth,False,G/178/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Lyne Logannon,True
2766,2979_01,Europa,False,B/93/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sadirux Urablele,False
7435,7950_02,Earth,True,G/1287/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,,True
4467,4750_01,Europa,False,A/57/S,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,Sheratz Asolipery,False
357,0392_01,Earth,False,E/24/P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,False
6824,7210_01,Earth,False,F/1493/P,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,Jonard Puckenton,False
2656,2840_01,Earth,False,F/540/S,55 Cancri e,44.0,False,672.0,0.0,0.0,0.0,20.0,Jacky Hortis,False
8022,8586_01,Mars,False,E/550/P,55 Cancri e,24.0,False,0.0,0.0,396.0,256.0,1482.0,Zelowl Terry,False
8197,8764_01,Mars,True,F/1697/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zers Gene,True
6902,7311_01,Earth,False,F/1514/P,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,Winia Gordanieves,False
6437,6794_01,Mars,False,D/206/S,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,Slig Conie,True
988,1049_02,Mars,True,F/217/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yakers Prie,True
4839,5162_02,Mars,False,F/988/S,55 Cancri e,39.0,False,98.0,0.0,125.0,0.0,1082.0,Dow Barne,False
3563,3832_01,Earth,False,G/627/P,TRAPPIST-1e,40.0,False,1387.0,614.0,1564.0,5.0,0.0,Bonyam Litthews,False
874,0938_01,Earth,False,F/172/S,TRAPPIST-1e,24.0,False,174.0,0.0,0.0,630.0,0.0,Earlie Solinez,False
7248,7749_01,Mars,True,D/244/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Shood Pie,True
90,0098_02,Earth,False,G/11/P,TRAPPIST-1e,26.0,False,0.0,2811.0,957.0,0.0,87.0,Leence Carezquez,True
8240,8802_01,Europa,True,D/266/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,True
562,0588_01,Earth,True,G/89/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Camiet Delazarson,False
4074,4350_02,Earth,False,G/709/S,PSO J318.5-22,39.0,False,0.0,0.0,1.0,0.0,2330.0,Darrie Strongers,False
4721,5039_02,Mars,True,F/958/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Hule Bate,True
2691,2883_01,Earth,False,F/595/P,TRAPPIST-1e,28.0,False,0.0,93.0,1282.0,0.0,0.0,Brene Hanner,True
553,0582_01,Mars,True,F/118/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Dicks Chort,True
7252,7753_01,Earth,True,G/1245/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Noria Puckenton,False
6918,7336_02,,False,F/1411/S,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,Tanley Leodger,False
1292,1375_02,Earth,False,F/267/S,TRAPPIST-1e,19.0,False,0.0,3.0,946.0,0.0,0.0,Gwendy Sykess,False
3112,3353_06,Europa,False,C/125/S,TRAPPIST-1e,45.0,False,0.0,1897.0,0.0,880.0,605.0,Hamelik Reming,True
3793,4046_01,Earth,True,G/664/P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Elina Santantines,True
2633,2818_02,Mars,True,F/585/P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Corse Betie,True
1259,1332_01,Earth,False,E/98/S,TRAPPIST-1e,29.0,False,28.0,0.0,561.0,203.0,0.0,Kayd Hurchez,False
2834,3061_01,Earth,False,F/638/P,TRAPPIST-1e,22.0,False,664.0,0.0,0.0,65.0,0.0,Mela Bakericks,False
4705,5016_01,Mars,False,F/1023/P,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,Honda Bert,False
879,0941_01,Earth,False,F/195/P,TRAPPIST-1e,13.0,False,0.0,7.0,0.0,1175.0,0.0,Carita Steeletters,False
2976,3218_03,Earth,False,G/510/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wena Bardinard,False
106,0110_04,Europa,True,B/5/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,True
4053,4333_01,Europa,False,B/141/P,55 Cancri e,28.0,False,0.0,3345.0,0.0,2143.0,27.0,Sadach Excionging,False
7969,8514_01,Mars,,F/1748/P,TRAPPIST-1e,51.0,False,870.0,28.0,278.0,154.0,1288.0,Kie Ste,False
3201,3444_04,Europa,False,B/131/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Wezena Scerodbox,True
5184,5530_02,Mars,True,F/1144/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Mondax Mesty,True
5989,6340_01,Europa,False,C/195/P,TRAPPIST-1e,29.0,False,0.0,584.0,5468.0,7.0,661.0,Gacrab Pressive,True
955,1017_01,Earth,False,F/190/S,TRAPPIST-1e,20.0,False,0.0,15.0,122.0,1125.0,0.0,Joya Blanglison,False
3145,3392_03,Earth,True,G/541/S,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Ernard Gallard,True
4066,4343_01,Earth,True,G/708/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,,True
1989,2127_01,Earth,False,F/419/P,TRAPPIST-1e,19.0,False,721.0,62.0,7.0,0.0,0.0,Dorice Bailes,True
4891,5213_01,Earth,False,F/1064/P,TRAPPIST-1e,25.0,False,10.0,0.0,908.0,5.0,0.0,Nathy Pottley,True
2541,2726_01,Earth,True,G/440/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Kimmie Leson,False
1182,1254_02,Mars,False,F/241/S,TRAPPIST-1e,27.0,False,4.0,0.0,896.0,229.0,0.0,Babix Breke,False
7935,8472_01,Earth,True,G/1380/P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Rankie Douglasen,False
6468,6826_01,Earth,False,G/1109/S,TRAPPIST-1e,49.0,False,0.0,69.0,92.0,1600.0,15.0,Elle Harrenoldez,False
3949,4215_01,Mars,False,D/145/P,TRAPPIST-1e,34.0,True,992.0,0.0,14.0,0.0,0.0,Gocock Floaf,False
4819,5140_01,Earth,True,G/840/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Elancy Pughanders,True
2049,2195_01,Earth,False,F/440/P,TRAPPIST-1e,27.0,False,0.0,280.0,119.0,646.0,5.0,Naomie Coleyanglas,True
2670,2861_01,Earth,False,F/547/S,TRAPPIST-1e,17.0,False,5.0,756.0,0.0,0.0,0.0,Evaley Marson,True
5474,5839_01,Europa,True,C/219/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ranopus Unloweedic,True
1417,1500_02,Earth,False,G/230/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Cooperkins,False
3240,3484_02,Earth,False,F/718/P,PSO J318.5-22,62.0,False,3.0,0.0,2908.0,0.0,0.0,Tonnie Kennetty,True
2490,2671_01,Earth,False,F/554/P,55 Cancri e,17.0,False,0.0,33.0,0.0,56.0,708.0,Anae Oconley,False
4778,5097_02,Earth,False,G/823/P,TRAPPIST-1e,25.0,False,0.0,181.0,671.0,0.0,0.0,Nandy Peterstarks,True
7979,8537_01,Mars,True,F/1643/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Whex Nutte,True
7978,8536_01,Europa,False,E/559/S,55 Cancri e,28.0,False,0.0,101.0,0.0,0.0,12143.0,Mesatik Plattering,False
1015,1083_03,Mars,False,F/206/S,TRAPPIST-1e,18.0,False,556.0,0.0,0.0,852.0,6.0,Hion Sfin,True
937,1000_01,Mars,False,D/39/P,,18.0,False,885.0,0.0,32.0,0.0,0.0,Alus Harte,False
679,0709_03,Europa,True,,55 Cancri e,23.0,False,0.0,0.0,,0.0,0.0,Props Missefle,True
6900,7309_01,Mars,False,F/1513/P,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,Bases Kinad,False
